news_url,outlet,outlet_latitude,outlet_longitude,gpe,gpe_latitude,gpe_longitude,gpe_county,gpe_occurrences,group_ID,gpe_new,gpe_sum,Quadrant
https://6abc.com/body-cam-911-calls-from-wildwood-deck-collapse-released/5562405/,6abc.com,41.1288481,-74.6868815,The City Of Wildwood,38.582831,-90.6629047,St. Louis County,1,605,The City Of Wildwood,1,Quadrant 1
https://6abc.com/politics/president-trump-says-uae-to-open-diplomatic-ties-with-israel/6368792/,6abc.com,41.1288481,-74.6868815,Mass Street,38.971254,-95.2359196,Douglas County,1,650,Mass Street,1,Quadrant 1
https://6abc.com/health/art-of-aging-soul-line-dance-for-seniors/5435470/,6abc.com,41.1288481,-74.6868815,Kingcade,38.95325400000001,-94.7182773,Johnson County,1,648,Kingcade,1,Quadrant 1
https://6abc.com/weather/man-killed-in-fire-after-severe-storms-hit-delaware-county/6229618/,6abc.com,41.1288481,-74.6868815,Providence Township,41.4662533,-83.8366958,Lucas County,1,1279,Providence Township,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Salford Township,40.3405283,-75.3995089,Montgomery County,1,1080,Salford Township,1,Quadrant 1
https://6abc.com/business/ps5-craze-videos-show-black-friday-crowds-shoppers-tumbling/8330063/,6abc.com,41.1288481,-74.6868815,Bloomington,44.840798,-93.2982799,Hennepin County,1,1471,Bloomington,1,Quadrant 1
https://6abc.com/800000-californians-may-have-power-cut-to-help-prevent-wildfires/5603495/,6abc.com,41.1288481,-74.6868815,Alameda,37.7798721,-122.2821855,Alameda County,1,561,Alameda,1,Quadrant 1
https://6abc.com/health/only-4-us-counties-remain-covid-free/7082361/,6abc.com,41.1288481,-74.6868815,Esmeralda County,37.7866167,-117.3616476,Esmeralda County,1,562,Esmeralda County,1,Quadrant 1
https://6abc.com/entertainment/oscar-nominated-actor-robert-forster-dies-at-78/5612881/,6abc.com,41.1288481,-74.6868815,Banyon,44.7703275,-93.2842786,Dakota County,1,1470,Banyon,1,Quadrant 1
https://6abc.com/california-officials-update-wildfire-containment-evacuation-maps/5613818/,6abc.com,41.1288481,-74.6868815,Briceburg,37.604504,-119.964882,Mariposa County,1,551,Briceburg,1,Quadrant 1
https://6abc.com/pa-woman-died-of-natural-causes-in-dominican-republic-fbi-tests-show/5629823/,6abc.com,41.1288481,-74.6868815,Quantico,38.5229229,-77.2900787,Prince William County,1,599,Quantico,1,Quadrant 1
https://6abc.com/racist-anti-semitic-graffiti-hits-hamilton-twp;-suspect-sought/6369302/,6abc.com,41.1288481,-74.6868815,St. Mary'S Cemetery,38.5254963,-121.4269695,Sacramento County,1,600,St. Mary'S Cemetery,1,Quadrant 1
https://6abc.com/politics/matt-odonnell-interviews-new-head-of-philadelphias-republican-party/5741356/,6abc.com,41.1288481,-74.6868815,Elizabethtown,37.7030646,-85.8649408,Hardin County,1,557,Elizabethtown,1,Quadrant 1
https://6abc.com/society/nobel-peace-prize-awarded-to-ethiopian-leader/5610554/,6abc.com,41.1288481,-74.6868815,Horta,38.5348447,-28.6299812,,1,601,Horta,1,Quadrant 1
https://6abc.com/walgreens-and-kroger-to-stop-selling-e-cigarettes/5602630/,6abc.com,41.1288481,-74.6868815,Johnson County,38.845412,-94.8520636,Johnson County,1,635,Johnson County,1,Quadrant 1
https://6abc.com/entertainment/when-to-watch-charlie-brown-christmas-specials-on-abc/5676295/,6abc.com,41.1288481,-74.6868815,Woodstock,38.8817784,-78.50584289999999,Shenandoah County,1,639,Woodstock,1,Quadrant 1
https://6abc.com/lgbt-asylum-seeker-stuck-in-ice-custody-for-months-fears-for-his-life-lawyer/5659079/,6abc.com,41.1288481,-74.6868815,Falls Church,38.88233400000001,-77.1710914,,1,640,Falls Church,1,Quadrant 1
https://6abc.com/weather/1-michigan-dam-breached-1-at-risk-amid-midwest-floods/6197486/,6abc.com,41.1288481,-74.6868815,Gladwin County,44.0327885,-84.3542049,Gladwin County,1,1449,Gladwin County,1,Quadrant 1
https://6abc.com/business/small-businesses-in-ocean-city-hoping-to-make-up-for-lost-revenue-/6371030/,6abc.com,41.1288481,-74.6868815,Plainsboro,40.3570497,-74.615308,Middlesex County,1,1083,Plainsboro,1,Quadrant 1
https://6abc.com/food/get-great-gelato-at-cloud-cups-and-gelat-oh/6307222/,6abc.com,41.1288481,-74.6868815,Gelat Oh,38.9119202,-77.00334079999999,,1,644,Gelat Oh,1,Quadrant 1
https://6abc.com/food/chicken-wings-test-positive-for-covid-19-experts-say-food-transmission-low/6370573/,6abc.com,41.1288481,-74.6868815,Dalian,38.9139899,121.6147,,1,645,Dalian,1,Quadrant 1
https://6abc.com/traffic/unicorn-mom-on-a-mission-to-stop-speeders/5588110/,6abc.com,41.1288481,-74.6868815,Centerville,38.8403909,-77.42887689999999,Fairfax County,1,634,Centerville,1,Quadrant 1
https://6abc.com/politics/what-to-know-about-ukrainian-pres-volodymyr-zelenskiy/5568272/,6abc.com,41.1288481,-74.6868815,Crimea,45.3453029,34.4997274,,1,1485,Crimea,1,Quadrant 1
https://6abc.com/california-officials-update-wildfire-containment-evacuation-maps/5613818/,6abc.com,41.1288481,-74.6868815,El Dorado County,38.74263759999999,-120.4357631,El Dorado County,1,621,El Dorado County,1,Quadrant 1
https://6abc.com/police-investigate-after-deaths-of-new-jersey-familys-two-dogs/5684111/,6abc.com,41.1288481,-74.6868815,Franklin Township,40.4933734,-74.5228916,Somerset County,1,1117,Franklin Township,1,Quadrant 1
https://6abc.com/traffic/septa-moving-to-lifeline-service-schedule-starting-thursday/6085187/,6abc.com,41.1288481,-74.6868815,Chestnut Hill West,40.07680390000001,-75.2079133,Philadelphia County,1,972,Chestnut Hill West,1,Quadrant 1
https://6abc.com/pets-animals/main-line-animal-rescue-hosting-drive-in-movie-night/6314476/,6abc.com,41.1288481,-74.6868815,Chester Springs,40.0784461,-75.6342521,Chester County,1,973,Chester Springs,1,Quadrant 1
https://6abc.com/entertainment/weekend-happenings---august-23-2019/5483377/,6abc.com,41.1288481,-74.6868815,Glenmoore,40.0890224,-75.7725054,Chester County,1,976,Glenmoore,1,Quadrant 1
https://6abc.com/health/4-year-old-among-162-additional-covid-19-deaths-reported-in-nj/6163818/,6abc.com,41.1288481,-74.6868815,Pleasant Beach,40.0912268,-74.0479146,Ocean County,1,977,Pleasant Beach,1,Quadrant 1
https://6abc.com/food/pa-woman-says-she-bit-into-metal-in-burger-king-meal/5643653/,6abc.com,41.1288481,-74.6868815,Manheim Township,40.0922165,-76.30583279999999,Lancaster County,1,978,Manheim Township,1,Quadrant 1
https://6abc.com/weather/salt-shovels-and-sleds-are-hot-items-ahead-of-noreaster/8801729/,6abc.com,41.1288481,-74.6868815,Lafayette Hill,40.09274910000001,-75.2531539,Montgomery County,1,979,Lafayette Hill,1,Quadrant 1
https://6abc.com/sports/bears-eagles-preview/5663158/,6abc.com,41.1288481,-74.6868815,Lake Forest,42.2586342,-87.840625,Lake County,1,1347,Lake Forest,1,Quadrant 1
https://6abc.com/traffic/part-of-schuylkill-expressway-eb-closed-all-weekend-for-roadwork/5537471/,6abc.com,41.1288481,-74.6868815,West Conshohocken Borough,40.0698321,-75.31629509999999,Montgomery County,1,968,West Conshohocken Borough,1,Quadrant 1
https://6abc.com/food/fall-hot-spots-the-happy-place-fashion-district-and-longwood-gardens/5606747/,6abc.com,41.1288481,-74.6868815,Limekiln Pike,40.1552613,-75.175413,,1,1006,Limekiln Pike,1,Quadrant 1
https://6abc.com/health/covid-19-montco-shutting-down-to-prevent-virus-spread/6009039/,6abc.com,41.1288481,-74.6868815,Northampton,42.3250896,-72.64120129999999,Hampshire County,1,1353,Northampton,1,Quadrant 1
https://6abc.com/800000-californians-may-have-power-cut-to-help-prevent-wildfires/5603495/,6abc.com,41.1288481,-74.6868815,Tehama,40.0271015,-122.1233228,Tehama County,1,945,Tehama,1,Quadrant 1
https://6abc.com/detective-saved-by-fellow-officer-after-suffering-catastrophic-heart-failure/5309979/,6abc.com,41.1288481,-74.6868815,Plymouth Township Detective,42.3735328,-83.5090381,Wayne County,1,1363,Plymouth Township Detective,1,Quadrant 1
https://6abc.com/shopping/heres-why-your-grocery-bill-may-be-going-up/6179845/,6abc.com,41.1288481,-74.6868815,Wynnefield,39.9915287,-75.2265798,Philadelphia County,1,915,Wynnefield,1,Quadrant 1
https://6abc.com/2-shot-near-philadelphia-schools-lockdowns-lifted/5628192/,6abc.com,41.1288481,-74.6868815,Mastbaum,39.992293,-75.11192299999999,Philadelphia County,1,916,Mastbaum,1,Quadrant 1
https://6abc.com/800000-californians-may-have-power-cut-to-help-prevent-wildfires/5603495/,6abc.com,41.1288481,-74.6868815,Plumas,39.99268319999999,-120.8039474,Plumas County,1,917,Plumas,1,Quadrant 1
https://6abc.com/entertainment/dancing-with-the-stars-live-tour-2020-dates-announced/5579532/,6abc.com,41.1288481,-74.6868815,Rockford,42.2711311,-89.0939952,Winnebago County,1,1349,Rockford,1,Quadrant 1
https://6abc.com/76-year-old-woman-sexually-assaulted-in-haverford-twp-home/5636166/,6abc.com,41.1288481,-74.6868815,Chatham Village,42.3642516,-73.5948391,Columbia County,1,1362,Chatham Village,1,Quadrant 1
https://6abc.com/community-events/rsvp-philadelphia-feeds-northeast-seniors-during-covid-19-crisis-/6100712/,6abc.com,41.1288481,-74.6868815,Kleinlife,40.1016191,-75.0208636,Philadelphia County,1,987,Kleinlife,1,Quadrant 1
https://6abc.com/2-day-care-teachers-charged-with-child-abuse-a-third-under-investigation/5659844/,6abc.com,41.1288481,-74.6868815,East Whiteland,40.0407005,-75.5626039,Chester County,1,953,East Whiteland,1,Quadrant 1
https://6abc.com/amp/community-events/fyi-phillys-annual-halloween-special-/5623584/,6abc.com,41.1288481,-74.6868815,Southwest Center City,39.9415227,-75.17768199999999,Philadelphia County,1,859,Southwest Center City,1,Quadrant 1
https://6abc.com/community-events/santa-sitting-behind-plexiglass-shield-at-philly-area-malls/7158978/,6abc.com,41.1288481,-74.6868815,Moorestown Mall,39.9435052,-74.963492,Burlington County,1,861,Moorestown Mall,1,Quadrant 1
https://6abc.com/chester-co-church-goes-up-in-flames-after-lightning-strike/5579741/,6abc.com,41.1288481,-74.6868815,North Coventry Township,40.2159602,-75.6789905,Chester County,1,1022,North Coventry Township,1,Quadrant 1
https://6abc.com/health/bellmawr-close-one-of-two-water-supply-stations-due-to-dangerous-chemical/5629390/,6abc.com,41.1288481,-74.6868815,Mt. Ephraim,39.8784465,-75.0926738,Camden County,1,818,Mt. Ephraim,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Marple Township,39.9737098,-75.35287790000001,Delaware County,1,905,Marple Township,1,Quadrant 1
https://6abc.com/authorities-bust-sophisticated-burglary-ring-that-targeted-49-pharmacies/5684804/,6abc.com,41.1288481,-74.6868815,Overbrook Park,39.9850492,-75.2473728,Philadelphia County,1,911,Overbrook Park,1,Quadrant 1
https://6abc.com/philly-police-chase-recapture-escaped-suspect-in-lawncrest-/5415248/,6abc.com,41.1288481,-74.6868815,Lawncrest Philadelphia,40.04140930000001,-75.1066938,Philadelphia County,1,954,Lawncrest Philadelphia,1,Quadrant 1
https://6abc.com/weather/1-michigan-dam-breached-1-at-risk-amid-midwest-floods/6197486/,6abc.com,41.1288481,-74.6868815,Lake County,42.2904579,-87.6186379,Lake County,1,1352,Lake County,1,Quadrant 1
https://6abc.com/traffic/driver-killed-in-fiery-collision-in-roxborough/5791370/,6abc.com,41.1288481,-74.6868815,Roxborough,40.0548134,-75.2420722,Philadelphia County,1,959,Roxborough,1,Quadrant 1
https://6abc.com/health/city-of-wilmington-handing-out-nearly-20k-masks/6206570/,6abc.com,41.1288481,-74.6868815,Southbridge,42.0751065,-72.0333905,Worcester County,1,1338,Southbridge,1,Quadrant 1
https://6abc.com/food/palizzi-social-club-cookbook-celebrates-more-than-a-century-of-recipes/5664834/,6abc.com,41.1288481,-74.6868815,Vasto,42.1045588,14.7058711,Province of Chieti,1,1339,Vasto,1,Quadrant 1
https://6abc.com/entertainment/6abc-loves-the-arts-the-life-and-times-of-ruth-bader-ginsburg/5709104/,6abc.com,41.1288481,-74.6868815,Brooklynites,42.105874,-84.2482819,Jackson County,1,1341,Brooklynites,1,Quadrant 1
https://6abc.com/retired-priest-from-allentown-diocese-says-he-sexually-abused-a-minor/5579599/,6abc.com,41.1288481,-74.6868815,Saint Anthony,42.1222087,-93.194926,Marshall County,1,1342,Saint Anthony,1,Quadrant 1
https://6abc.com/2-philly-men-sought-after-shooting-near-shippensburg-university/5599252/,6abc.com,41.1288481,-74.6868815,Shippensburg Township,40.06109439999999,-77.5074774,Cumberland County,1,964,Shippensburg Township,1,Quadrant 1
https://6abc.com/crime-fighters-who-killed-john-gbaa/5573366/,6abc.com,41.1288481,-74.6868815,Rhawnhurst,40.0617974,-75.0561149,Philadelphia County,1,965,Rhawnhurst,1,Quadrant 1
https://6abc.com/business/former-ebay-execs-charged-with-cyberstalking-after-allegedly-harrassing-couple/6248958/,6abc.com,41.1288481,-74.6868815,Natick,42.2775281,-71.3468091,Middlesex County,1,1350,Natick,1,Quadrant 1
https://6abc.com/record-snowfall-hits-parts-of-midwest-as-storm-strikes-east-coast-bringing-outages/5663813/,6abc.com,41.1288481,-74.6868815,Duxbury,42.0417525,-70.6722767,Plymouth County,1,1336,Duxbury,1,Quadrant 1
https://6abc.com/society/time-person-of-the-year-2019-announced/5746358/,6abc.com,41.1288481,-74.6868815,The Hong Kong,42.3596043,-71.0537999,Suffolk County,1,1360,The Hong Kong,1,Quadrant 1
https://6abc.com/weather/philly-leaders-business-owners-keeping-close-eye-on-isaias/6351392/,6abc.com,41.1288481,-74.6868815,Pennypack Creek,40.0024660476445,-75.07148037285378,,1,922,Pennypack Creek,1,Quadrant 1
https://6abc.com/family-of-missing-5-year-old-girl-marches-to-bridgeton-nj-city-hall/5817574/,6abc.com,41.1288481,-74.6868815,The Cumberland County Prosecutor'S Office,39.4266929,-75.2412185,Cumberland County,1,716,The Cumberland County Prosecutor'S Office,1,Quadrant 1
https://6abc.com/dangerous-record-breaking-heat-closes-schools/5581601/,6abc.com,41.1288481,-74.6868815,Idaho Falls,43.49266069999999,-112.0407584,Bonneville County,1,1426,Idaho Falls,1,Quadrant 1
https://6abc.com/food/manco-and-manco-delays-reopening-to-test-all-staff-for-covid-19/6316484/,6abc.com,41.1288481,-74.6868815,Absecon,39.4284503,-74.4957076,Atlantic County,1,718,Absecon,1,Quadrant 1
https://6abc.com/family-of-missing-5-year-old-girl-marches-to-bridgeton-nj-city-hall/5817574/,6abc.com,41.1288481,-74.6868815,Bridgeton City,39.4337131,-75.2362381,Cumberland County,1,719,Bridgeton City,1,Quadrant 1
https://6abc.com/teens-charged-after-2-year-old-seen-vaping-on-social-media/5846174/,6abc.com,41.1288481,-74.6868815,St. Clair Township,39.4512819,-84.5327038,Butler County,1,720,St. Clair Township,1,Quadrant 1
https://6abc.com/politics/british-family-decries-treatment-by-us-after-border-crossing/5622453/,6abc.com,41.1288481,-74.6868815,Bern Township,39.3896005,-81.8879884,Athens County,1,709,Bern Township,1,Quadrant 1
https://6abc.com/politics/supreme-court-weighs-future-of-daca/5688646/,6abc.com,41.1288481,-74.6868815,Firebaugh,36.8588376,-120.4560072,Fresno County,1,505,Firebaugh,1,Quadrant 1
https://6abc.com/pa-woman-died-of-natural-causes-in-dominican-republic-fbi-tests-show/5629823/,6abc.com,41.1288481,-74.6868815,Whitehall Township,43.4146564,-86.3072469,Muskegon County,1,1424,Whitehall Township,1,Quadrant 1
https://6abc.com/traffic/ice-and-fog-contributed-to-69-car-pileup-in-virginia-police-say/5779784/,6abc.com,41.1288481,-74.6868815,York County,43.4132697,-70.6702521,York County,1,1423,York County,1,Quadrant 1
https://6abc.com/more-than-1-out-of-3-tested-federal-inmates-were-positive-for-coronavirus/6250806/,6abc.com,41.1288481,-74.6868815,Otisville,43.1661367,-83.5243976,Genesee County,1,1419,Otisville,1,Quadrant 1
https://6abc.com/health/carney-announces-statewide-tracing-plan-for-delaware/6176052/,6abc.com,41.1288481,-74.6868815,Delawareans,40.2986724,-83.067965,Delaware County,1,1056,Delawareans,1,Quadrant 1
https://6abc.com/education/nj-teens-create-price-comparison-site-for-ppe/6386079/,6abc.com,41.1288481,-74.6868815,West Windsor,40.2983262,-74.618634,Mercer County,1,1055,West Windsor,1,Quadrant 1
https://6abc.com/weather/delaware-tornado-was-a-record-breaker/6358348/,6abc.com,41.1288481,-74.6868815,Cecil County,39.5739403,-75.94632399999999,Cecil County,1,733,Cecil County,1,Quadrant 1
https://6abc.com/record-snowfall-hits-parts-of-midwest-as-storm-strikes-east-coast-bringing-outages/5663813/,6abc.com,41.1288481,-74.6868815,Herkimer County,43.1630587,-74.8741045,Herkimer County,1,1418,Herkimer County,1,Quadrant 1
https://6abc.com/health/philadelphia-non-profit-delivers-gift-of-sight-worldwide/5735366/,6abc.com,41.1288481,-74.6868815,Kingston,41.9270367,-73.9973608,Ulster County,1,1326,Kingston,1,Quadrant 1
https://6abc.com/weather/neighborhood-in-kirkwood-del-heavily-damaged-during-storm/6352648/,6abc.com,41.1288481,-74.6868815,Frederick,39.41426879999999,-77.4105409,Frederick County,1,715,Frederick,1,Quadrant 1
https://6abc.com/weather/dorian-creates-wind-rough-surf-along-jersey-shore/5520449/,6abc.com,41.1288481,-74.6868815,Brigantine,39.4101171,-74.3645906,Atlantic County,1,714,Brigantine,1,Quadrant 1
https://6abc.com/weather/1-michigan-dam-breached-1-at-risk-amid-midwest-floods/6197486/,6abc.com,41.1288481,-74.6868815,Tittabawassee Township,43.5059061,-84.1224036,Saginaw County,1,1427,Tittabawassee Township,1,Quadrant 1
https://6abc.com/sports/in-college-football-playoff-race-fans-might-have-to-root-for-rivals/5661585/,6abc.com,41.1288481,-74.6868815,Towson,39.4014955,-76.6019125,Baltimore County,1,712,Towson,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Township Lower Moreland Township,40.1507107,-75.0552739,Montgomery County,1,1002,Township Lower Moreland Township,1,Quadrant 1
https://6abc.com/business/asian-supermarket-chain-expands-to-cherry-hill/6417680/,6abc.com,41.1288481,-74.6868815,Medford,42.3265152,-122.8755949,Jackson County,1,1354,Medford,1,Quadrant 1
https://6abc.com/health/search-database-of-covid-19-numbers-at-pa-nursing-homes/6199440/,6abc.com,41.1288481,-74.6868815,Brighton,42.3489143,-71.1604919,Suffolk County,1,1359,Brighton,1,Quadrant 1
https://6abc.com/sports/college-football-bowl-projections-after-week-5/5576955/,6abc.com,41.1288481,-74.6868815,Ford Field,42.3400064,-83.045603,Wayne County,1,1357,Ford Field,1,Quadrant 1
https://6abc.com/sports/eagles-fans-welcome-return-of-football-bummed-about-first-loss/6421492/,6abc.com,41.1288481,-74.6868815,Feasterville,40.1439987,-75.0051694,Bucks County,1,1001,Feasterville,1,Quadrant 1
https://6abc.com/weather/assessing-damage-in-pa-after-storm-barrels-through-region/6231609/,6abc.com,41.1288481,-74.6868815,Penn Valley,40.0184454,-75.2612932,Montgomery County,1,935,Penn Valley,1,Quadrant 1
https://6abc.com/health/parents-searching-for-answers-as-vaping-deaths-rise/5569166/,6abc.com,41.1288481,-74.6868815,Willow Grove,40.1439985,-75.1157286,Montgomery County,1,1000,Willow Grove,1,Quadrant 1
https://6abc.com/education/nj-students-teachers-rally-in-trenton-to-protest-education-cuts/5744910/,6abc.com,41.1288481,-74.6868815,Beachwood,39.9390069,-74.1929188,Ocean County,1,858,Beachwood,1,Quadrant 1
https://6abc.com/pets-animals/wild-turkeys-terrorizing-new-jersey-neighborhood-residents-say/5684639/,6abc.com,41.1288481,-74.6868815,Holiday City,40.0223392,-74.166252,Ocean County,1,938,Holiday City,1,Quadrant 1
https://6abc.com/weather/2-storms-packed-powerful-punch-in-chester-co/6230356/,6abc.com,41.1288481,-74.6868815,Kimberton,40.1307272,-75.5721138,Chester County,1,997,Kimberton,1,Quadrant 1
https://6abc.com/man-hit-by-vehicle-may-have-been-involved-in-road-rage-incident/6419135/,6abc.com,41.1288481,-74.6868815,West Whiteland Township,40.0264958,-75.6091696,Chester County,1,943,West Whiteland Township,1,Quadrant 1
https://6abc.com/amp/weather/couple-rescued-after-tree-topples-into-montco-home/5663652/,6abc.com,41.1288481,-74.6868815,Schuylkill Expressway Ambler,40.0269554,-75.2319694,,1,944,Schuylkill Expressway Ambler,1,Quadrant 1
https://6abc.com/entertainment/6abc-loves-the-arts-best-of-independence-seaport-museum-/5335465/,6abc.com,41.1288481,-74.6868815,Seaport,42.3462519,-71.04214429999999,Suffolk County,1,1358,Seaport,1,Quadrant 1
https://6abc.com/weather/tropical-storm-arthur-becomes-first-named-storm-of-2020/6190879/,6abc.com,41.1288481,-74.6868815,Surf City,34.4271121,-77.5460805,Pender County,1,394,Surf City,1,Quadrant 1
https://6abc.com/police-chase-leads-to-fatal-crash-in-delco/6319737/,6abc.com,41.1288481,-74.6868815,Chester Pike,39.878294,-75.3160332,Delaware County,1,817,Chester Pike,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Montgomery Township,40.2394356,-75.2362381,Montgomery County,1,1033,Montgomery Township,1,Quadrant 1
https://6abc.com/amp/community-events/fyi-phillys-annual-halloween-special-/5623584/,6abc.com,41.1288481,-74.6868815,Bryn Mawr,40.0230237,-75.3151772,Montgomery County,1,939,Bryn Mawr,1,Quadrant 1
https://6abc.com/society/message-in-a-bottle-gets-reply-9-years-later/5691675/,6abc.com,41.1288481,-74.6868815,Rockport,42.6556505,-70.620363,Essex County,1,1382,Rockport,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,Spring City,39.482463,-111.4960236,Sanpete County,1,723,Spring City,1,Quadrant 1
https://6abc.com/weather/snow-emergencies-closings-in-philadelphia-area/8796544/,6abc.com,41.1288481,-74.6868815,North Wales Borough,40.2109404,-75.2782317,Montgomery County,1,1018,North Wales Borough,1,Quadrant 1
https://6abc.com/weather/isaias-at-least-3-tornadoes-touch-down-in-tri-state-area/6354353/,6abc.com,41.1288481,-74.6868815,Upper Saucon Township,40.54004880000001,-75.3995089,Lehigh County,1,1127,Upper Saucon Township,1,Quadrant 1
https://6abc.com/localish/bowls-filled-with-asian-hand-pulled-noodles-is-a-new-food-obsession/6360278/,6abc.com,41.1288481,-74.6868815,Highland Park,42.1816918,-87.8003437,Lake County,1,1344,Highland Park,1,Quadrant 1
https://6abc.com/police-investigate-after-deaths-of-new-jersey-familys-two-dogs/5684111/,6abc.com,41.1288481,-74.6868815,Franklin,35.9250637,-86.8688899,Williamson County,1,472,Franklin,1,Quadrant 1
https://6abc.com/home/philadelphia-drops-in-ranking-in-list-of-top-bed-bug-cities/5844366/,6abc.com,41.1288481,-74.6868815,Knoxville,35.9606384,-83.9207392,Knox County,1,474,Knoxville,1,Quadrant 1
https://6abc.com/weather/storms-bring-damaging-winds-flooding-rains-across-area/6394739/,6abc.com,41.1288481,-74.6868815,Fairview,35.9820074,-87.12139529999999,Williamson County,1,476,Fairview,1,Quadrant 1
https://6abc.com/entertainment/fresh-prince-of-bel-air-home-debuts-on-airbnb/6423758/,6abc.com,41.1288481,-74.6868815,Brentwood,36.0331164,-86.78277720000001,Williamson County,1,479,Brentwood,1,Quadrant 1
https://6abc.com/localish/kids-get-fit-and-have-fun-with-cardio-drumming/5690836/,6abc.com,41.1288481,-74.6868815,Porterville,36.0651431,-119.0164344,Tulare County,1,480,Porterville,1,Quadrant 1
https://6abc.com/home/philadelphia-drops-in-ranking-in-list-of-top-bed-bug-cities/5844366/,6abc.com,41.1288481,-74.6868815,Greensboro,36.0726354,-79.7919754,Guilford County,1,481,Greensboro,1,Quadrant 1
https://6abc.com/weather/tropical-storm-arthur-becomes-first-named-storm-of-2020/6190879/,6abc.com,41.1288481,-74.6868815,Albemarle Sounds,36.0786612,-75.94632399999999,,1,482,Albemarle Sounds,1,Quadrant 1
https://6abc.com/entertainment/pretty-little-liars-spinoff-cast-spills-their-secrets/5198747/,6abc.com,41.1288481,-74.6868815,Beacon Heights,36.082768,-81.8294281,Avery County,1,483,Beacon Heights,1,Quadrant 1
https://6abc.com/traffic/shakeup-could-change-rules-for-how-often-truck-drivers-take-breaks/5637990/,6abc.com,41.1288481,-74.6868815,Mebane,36.096761,-79.26966089999999,Alamance County,1,484,Mebane,1,Quadrant 1
https://6abc.com/police-chief-killed-in-hotel-one-of-his-officers-charged-with-murder/5690473/,6abc.com,41.1288481,-74.6868815,Mannford,36.1334101,-96.3544571,Creek County,1,485,Mannford,1,Quadrant 1
https://6abc.com/community-events/neighbors-light-up-the-town-for-pa-girl-battling-brain-cancer/5606173/,6abc.com,41.1288481,-74.6868815,Bradford County,41.83625019999999,-76.5488232,Bradford County,1,1314,Bradford County,1,Quadrant 1
https://6abc.com/education/parents-outraged-over-districts-asbestos-school-relocation-plan/5598364/,6abc.com,41.1288481,-74.6868815,Francisville,39.1029539,-84.7263321,Boone County,1,669,Francisville,1,Quadrant 1
https://6abc.com/community-events/philadelphia-choir-survives-with-unique-outdoor-performances-amidst-pandemic/6678170/,6abc.com,41.1288481,-74.6868815,Hope,43.7639355,-84.338734,Midland County,1,1437,Hope,1,Quadrant 1
https://6abc.com/health/102-year-old-woman-survives-covid-19-hospitalization/7071826/,6abc.com,41.1288481,-74.6868815,Guthrie,35.878937,-97.4253185,Logan County,1,469,Guthrie,1,Quadrant 1
https://6abc.com/community-events/delco-food-project-stepping-up-to-help-fight-food-insecurity-/6233215/,6abc.com,41.1288481,-74.6868815,St. Timothy,35.8412106,-78.64445889999999,Wake County,1,467,St. Timothy,1,Quadrant 1
https://6abc.com/food/chicken-wings-test-positive-for-covid-19-experts-say-food-transmission-low/6370573/,6abc.com,41.1288481,-74.6868815,Liaoning Province,41.8357099,123.42925,,1,1313,Liaoning Province,1,Quadrant 1
https://6abc.com/health/cvs-opening-drive-thru-covid-19-testing-sites-around-philly-area/6182003/,6abc.com,41.1288481,-74.6868815,Allison Park,40.5594832,-79.9592134,Allegheny County,1,1130,Allison Park,1,Quadrant 1
https://6abc.com/community-events/high-school-dedicates-game-to-officers-son-who-died-in-manhole/5574584/,6abc.com,41.1288481,-74.6868815,Aldan,39.9215013,-75.2879631,Delaware County,1,848,Aldan,1,Quadrant 1
https://6abc.com/sports/dallas-ends-5-game-losing-streak-with-4-1-win-over-flyers/5632011/,6abc.com,41.1288481,-74.6868815,Edmonton,36.9800563,-85.61219059999999,Metcalfe County,1,510,Edmonton,1,Quadrant 1
https://6abc.com/detained-us-citizen-dies-in-egypt-amid-hunger-strike/5846172/,6abc.com,41.1288481,-74.6868815,Cairo,37.0053293,-89.1764608,Alexander County,1,512,Cairo,1,Quadrant 1
https://6abc.com/localish/stay-in-a-haunted-hotel-room-at-the-brookdale-lodge/5656158/,6abc.com,41.1288481,-74.6868815,Santa Cruz County,37.04539949999999,-121.9579573,Santa Cruz County,1,515,Santa Cruz County,1,Quadrant 1
https://6abc.com/health/philadelphia-boutique-goes-beyond-skincare-aims-to-empower-women/5742479/,6abc.com,41.1288481,-74.6868815,New Philadelphia,40.4897871,-81.4456706,Tuscarawas County,1,1116,New Philadelphia,1,Quadrant 1
https://6abc.com/famed-jewel-thief-surf-champ-murf-the-surf-dies/6425456/,6abc.com,41.1288481,-74.6868815,Petersburg,37.2279279,-77.40192669999999,,1,521,Petersburg,1,Quadrant 1
