Filename,RowCount
78_www.brazilianpress.com.csv,1
135_www.philadelphiaweekly.com_.csv,1
151_communitynews.org_hopewell-express_.csv,1
198_www.mypaperonline.com_category_east-hanoverflorham-park-news.csv,1
166_thesunpapers.com_washington-twp-sun_.csv,1
199_www.mypaperonline.com_category_hanover-news.csv,1
123_hudsonreporter.com_category_issues_bayonne-life-on-the-peninsula-issue_.csv,1
285_www.tapinto.net_towns_north-plainfield-slash-green-brook_.csv,1
213_brickcitylive.com.csv,1
270_www.tapinto.net_towns_holmdel-and-colts-neck_.csv,1
281_www.tapinto.net_towns_new-brunswick_.csv,1
230_impactolatin.com_.csv,1
259_thehunterdoncountynews.com_.csv,1
147_communitynews.org_.csv,1
9_rennamedia.com_publications_madison-monthly_.csv,1
284_www.tapinto.net_towns_newton_.csv,1
263_www.tapinto.net_towns_franklin-township_.csv,1
287_www.tapinto.net_towns_paramus_.csv,1
300_www.pennjerseyradio.org_.csv,1
304_www.princetontv.org_Home.html.csv,1
310_www.telemundo62.com_.csv,1
272_www.tapinto.net_towns_livingston_.csv,1
103_www.italiantribune.com_.csv,1
168_www.thepauwwow.org_.csv,1
189_www.jerseyshoreonline.com_thehowelltimes_.csv,1
264_www.tapinto.net_towns_hackensack_.csv,1
76_www.banglapatrikausa.com_.csv,1
62_wjlp3.com_.csv,1
18_rennamedia.com_publications_warren-monthly_.csv,1
162_thesunpapers.com_shamong-sun_.csv,1
113_www.lusoamericano.com.csv,1
122_www.new-new.com_about.asp.csv,1
208_www.mypaperonline.com_category_the-mt-olive-news.csv,1
243_www.pressofatlanticcity.com_.csv,1
50_thelinknews.net.csv,1
274_www.tapinto.net_towns_middletown_.csv,1
122_hudsonreporter.com_category_issues_07030-hoboken-issue_.csv,1
4_rennamedia.com_publications_garwood-times_.csv,1
294_www.mattersmagazine.com_stories.csv,1
151_www.scoopusanewspaper.com_.csv,1
284_www.ebcmusic.com_.csv,1
19_rennamedia.com_publications_watchung-post_.csv,1
101_www.icnradio.com_.csv,1
55_thestute.com_.csv,1
197_www.mypaperonline.com_category_caldwell-news.csv,1
57_torchbcc.com_.csv,1
15_glenrocknews.today_.csv,1
91_www.epgn.com_.csv,1
260_www.tapinto.net_towns_elizabeth_.csv,1
327_www.wsj.com_.csv,1
17_rennamedia.com_publications_the-chathams_.csv,1
313_www.thehammontonnews.com_.csv,1
81_www.burlingtoncountytimes.com_.csv,1
245_www.tapinto.net_towns_basking-ridge.csv,1
21_hometownetv.org_.csv,1
253_www.tapinto.net_towns_clark_.csv,1
155_communitynews.org_trenton-downtowner_.csv,1
312_www.tapinto.net_towns_westfield_.csv,1
269_www.tapinto.net_towns_hillside_.csv,1
161_www.thebrasilians.com.csv,1
157_thepressgroup.net_category_northern-valley-press_.csv,1
299_www.tapinto.net_towns_somerset-hills_.csv,1
304_www.tapinto.net_towns_springfield_.csv,1
201_24horasnewspaper.com_.csv,1
205_abc7ny.com_new-jersey_.csv,1
54_theshore1063.com_.csv,1
198_www.xpn.org_.csv,1
258_www.tapinto.net_towns_east-orange-slash-orange_.csv,1
258_statebroadcastnews.com_category_garden_.csv,1
8_arabvoice.com_.csv,1
291_www.tapinto.net_towns_piscataway_.csv,1
211_www.mypaperonline.com_category_west-orange-news.csv,1
196_www.mypaperonline.com_category_black-river-news.csv,1
73_www.americaoggi.info.csv,1
251_www.tapinto.net_towns_camden_.csv,1
279_www.camdencc.edu_student_life_campus-press_.csv,1
159_thesunpapers.com_berlin-sun_.csv,1
177_www.tvasiausa.com.csv,1
186_www.facebook.com_BREAKINGNEWSOFTRENTON.csv,1
268_www.tapinto.net_towns_hillsborough_.csv,1
210_balitangamerica.tv_.csv,1
149_communitynews.org_ewing-observer_.csv,1
46_tapon1070.com_.csv,1
316_www.wnyc.org_series_new-jersey-public-radio_.csv,1
297_www.tapinto.net_towns_scotch-plains-slash-fanwood_.csv,1
273_www.tapinto.net_towns_madison_.csv,1
158_thepressgroup.net_category_pascack-press_.csv,1
300_www.tapinto.net_towns_somerville_.csv,1
287_www.gujaratsamachar.com.csv,1
53_theridgewoodblog.net_.csv,1
187_www.facebook.com_JerseyShoreHurricaneNews.csv,1
298_www.tapinto.net_towns_soma_.csv,1
295_www.tapinto.net_towns_roselle-roselle-park_.csv,1
203_www.mypaperonline.com_category_millburn-news.csv,1
77_www.bluejersey.com_.csv,1
150_communitynews.org_hamilton-post_.csv,1
154_www.snjtoday.com_.csv,1
4_africansuntimes.com_.csv,1
256_www.tapinto.net_towns_east-brunswick_.csv,1
275_www.tapinto.net_towns_millburn-slash-short-hills_.csv,1
63_wmizradio.com_index1.html.csv,1
172_www.thewhitonline.com.csv,1
288_www.tapinto.net_towns_parsippany_.csv,1
181_www.ukrweekly.com.csv,1
307_www.tapinto.net_towns_union_.csv,1
302_www.tapinto.net_towns_south-plainfield_.csv,1
306_www.tapinto.net_towns_summit_.csv,1
60_wcvhfm.weebly.com_news.html.csv,1
252_www.tapinto.net_towns_chatham_.csv,1
112_www.lunj.net.csv,1
3_rennamedia.com_publications_fanwood-post_.csv,1
16_rennamedia.com_publications_summit-times_.csv,1
179_www.twp.woodbridge.nj.us_244_TV-35-36.csv,1
24_justcliqit.com.csv,1
271_www.tapinto.net_towns_linden_.csv,1
261_thenubiannews.com_.csv,1
244_nj1015.com_category_new-jersey-news_.csv,1
278_www.tapinto.net_towns_montville_.csv,1
153_communitynews.org_princeton-echo_.csv,1
247_www.tapinto.net_towns_belmar-slash-lake-como_.csv,1
286_www.tapinto.net_towns_nutley_.csv,1
124_hudsonreporter.com_category_issues_jersey-city-magazine-issue_.csv,1
